timestamp,request_rate,cpu_rate,memory_mb,replicas,run_id,hour,minute,day_of_week,target_replicas_60s
2026-04-24 15:10:30+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,10,4,1
2026-04-24 15:10:45+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,10,4,1
2026-04-24 15:11:00+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,11,4,1
2026-04-24 15:11:15+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,11,4,1
2026-04-24 15:11:30+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,11,4,1
2026-04-24 15:11:45+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,11,4,1
2026-04-24 15:12:00+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,12,4,1
2026-04-24 15:12:15+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,12,4,1
2026-04-24 15:12:30+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,12,4,1
2026-04-24 15:12:45+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,12,4,1
2026-04-24 15:13:00+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,13,4,1
2026-04-24 15:13:15+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,13,4,1
2026-04-24 15:13:30+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,13,4,1
2026-04-24 15:13:45+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,13,4,1
2026-04-24 15:14:00+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,14,4,1
2026-04-24 15:14:15+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,14,4,1
2026-04-24 15:14:30+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,14,4,1
2026-04-24 15:14:45+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,14,4,1
2026-04-24 15:15:00+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,15,4,1
2026-04-24 15:15:15+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,15,4,1
2026-04-24 15:15:30+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,15,4,1
2026-04-24 15:15:45+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,15,4,1
2026-04-24 15:16:00+00:00,0.0,0.0099307088090927,81.5,1,run_2026_04_24,15,16,4,1
2026-04-25 16:20:30+00:00,0.1345783103712208,0.0050654015833333,62.6875,1,run_2026_04_25,16,20,5,1
2026-04-25 16:20:45+00:00,0.1345783103712208,0.0050654015833333,66.3125,1,run_2026_04_25,16,20,5,1
2026-04-25 16:21:00+00:00,0.1345783103712208,0.0112754141478895,67.0625,1,run_2026_04_25,16,21,5,1
2026-04-25 16:21:15+00:00,0.4708086019721684,0.0160772942461762,67.5625,1,run_2026_04_25,16,21,5,1
2026-04-25 16:21:30+00:00,0.9834705100549762,0.0179552033080634,67.91796875,1,run_2026_04_25,16,21,5,1
2026-04-25 16:21:45+00:00,1.4942882537094508,0.0176673697385499,68.34765625,1,run_2026_04_25,16,21,5,1
2026-04-25 16:22:00+00:00,2.1662691318721685,0.0220565691196277,69.140625,1,run_2026_04_25,16,22,5,1
2026-04-25 16:22:15+00:00,2.4830171000234245,0.0240699929725931,69.13671875,1,run_2026_04_25,16,22,5,2
2026-04-25 16:22:30+00:00,3.107351599299613,0.0317011023699721,70.07421875,1,run_2026_04_25,16,22,5,2
2026-04-25 16:22:45+00:00,3.383265668019973,0.036154253581595,70.7578125,1,run_2026_04_25,16,22,5,2
2026-04-25 16:23:00+00:00,4.5203291978872375,0.0447254391352413,70.98828125,1,run_2026_04_25,16,23,5,3
2026-04-25 16:23:15+00:00,6.599888503245993,0.0600749186253529,70.140625,2,run_2026_04_25,16,23,5,3
2026-04-25 16:23:30+00:00,8.487987339951086,0.0807443143465343,70.58984375,2,run_2026_04_25,16,23,5,4
2026-04-25 16:23:45+00:00,10.0380010038001,0.0950559405814851,71.548828125,2,run_2026_04_25,16,23,5,4
2026-04-25 16:24:00+00:00,11.848539586728709,0.116287645977527,70.25520833333333,3,run_2026_04_25,16,24,5,4
2026-04-25 16:24:15+00:00,14.533414135882982,0.1410182960093918,71.24869791666667,3,run_2026_04_25,16,24,5,4
2026-04-25 16:24:30+00:00,16.01756390689047,0.1607210292847329,70.4873046875,4,run_2026_04_25,16,24,5,4
2026-04-25 16:24:45+00:00,18.883375154248288,0.1797593055282065,71.2412109375,4,run_2026_04_25,16,24,5,4
2026-04-25 16:25:00+00:00,19.90898819715499,0.1783796788649061,71.673828125,4,run_2026_04_25,16,25,5,5
2026-04-25 16:25:15+00:00,22.794559933050763,0.1887848388828374,72.2138671875,4,run_2026_04_25,16,25,5,5
2026-04-25 16:25:30+00:00,23.57358528146862,0.1929308192557563,72.685546875,4,run_2026_04_25,16,25,5,5
2026-04-25 16:25:45+00:00,28.385048457979767,0.2372248337395142,73.1708984375,4,run_2026_04_25,16,25,5,5
2026-04-25 16:26:00+00:00,33.12470321911915,0.2703752814895043,72.3296875,5,run_2026_04_25,16,26,5,5
2026-04-25 16:26:15+00:00,41.30060027218624,0.3532023750610254,73.5609375,5,run_2026_04_25,16,26,5,5
2026-04-25 16:26:30+00:00,50.103579825566015,0.415251984701358,73.1921875,5,run_2026_04_25,16,26,5,5
2026-04-25 16:26:45+00:00,55.58021418707502,0.456756766978676,74.4203125,5,run_2026_04_25,16,26,5,5
2026-04-25 16:27:00+00:00,68.72919557255527,0.5305336880149872,75.63984375,5,run_2026_04_25,16,27,5,5
2026-04-25 16:27:15+00:00,75.07027390726311,0.5812188960579172,76.2640625,5,run_2026_04_25,16,27,5,5
2026-04-25 16:27:30+00:00,84.99438005121915,0.6611096504008952,77.0578125,5,run_2026_04_25,16,27,5,5
2026-04-25 16:27:45+00:00,87.76794178090402,0.6862346381884309,77.39609375,5,run_2026_04_25,16,27,5,5
2026-04-25 16:28:00+00:00,93.41771368818004,0.7405720804899184,77.634375,5,run_2026_04_25,16,28,5,5
2026-04-25 16:28:15+00:00,88.90899340287027,0.6963173450445047,77.853125,5,run_2026_04_25,16,28,5,5
2026-04-25 16:28:30+00:00,92.53135074042495,0.7228638153202793,78.0953125,5,run_2026_04_25,16,28,5,5
2026-04-25 16:28:45+00:00,88.60208929394676,0.6836049197268154,78.2796875,5,run_2026_04_25,16,28,5,5
2026-04-25 16:29:00+00:00,92.7110675472947,0.7244306345714834,78.2875,5,run_2026_04_25,16,29,5,5
2026-04-25 16:29:15+00:00,89.65137352919741,0.7001034531710344,78.5875,5,run_2026_04_25,16,29,5,5
2026-04-25 16:29:30+00:00,93.35470411751984,0.6949441407820589,78.61640625,5,run_2026_04_25,16,29,5,5
2026-04-25 16:29:45+00:00,92.1501398446428,0.69901981356156,78.56875,5,run_2026_04_25,16,29,5,5
2026-04-25 16:30:00+00:00,90.88737946963342,0.6974041024236801,78.4890625,5,run_2026_04_25,16,30,5,5
2026-04-25 16:30:15+00:00,90.75061193175524,0.7040472737123984,78.56953125,5,run_2026_04_25,16,30,5,5
2026-04-25 16:30:30+00:00,86.05175928541873,0.6817544966398031,78.5640625,5,run_2026_04_25,16,30,5,5
2026-04-25 16:30:45+00:00,80.08464353430081,0.6386972476349159,78.66796875,5,run_2026_04_25,16,30,5,5
2026-04-25 16:31:00+00:00,65.87469723921892,0.5418396696204819,78.7203125,5,run_2026_04_25,16,31,5,5
2026-04-25 16:31:15+00:00,60.04988421224771,0.4903280785921926,78.72890625,5,run_2026_04_25,16,31,5,5
2026-04-25 16:31:30+00:00,48.719834034814845,0.3798653991664809,78.74375,5,run_2026_04_25,16,31,5,5
2026-04-25 16:31:45+00:00,42.06557917284067,0.3406547042387117,76.72265625,5,run_2026_04_25,16,31,5,5
2026-04-25 16:32:00+00:00,30.37044251682968,0.2516997957234588,76.98828125,5,run_2026_04_25,16,32,5,5
2026-04-25 16:32:15+00:00,24.09253770085117,0.2152047035990115,77.10234375,5,run_2026_04_25,16,32,5,5
2026-04-25 16:32:30+00:00,17.49633763931612,0.1552289457507923,77.15234375,5,run_2026_04_25,16,32,5,5
2026-04-25 16:32:45+00:00,15.11663264212054,0.1493787773262463,77.2296875,5,run_2026_04_25,16,32,5,5
2026-04-25 16:33:00+00:00,11.589931634552489,0.1283896584639277,77.16796875,5,run_2026_04_25,16,33,5,5
2026-04-25 16:33:15+00:00,9.10995747716304,0.1095666898084673,77.15,5,run_2026_04_25,16,33,5,5
2026-04-25 16:33:30+00:00,7.0952638213578245,0.0898325050396098,77.1984375,5,run_2026_04_25,16,33,5,5
2026-04-25 16:33:45+00:00,4.880244912659824,0.0728961971899084,77.221875,5,run_2026_04_25,16,33,5,5
2026-04-25 16:34:00+00:00,1.7535626960409,0.0501827541128597,77.24140625,5,run_2026_04_25,16,34,5,5
2026-04-25 16:34:15+00:00,0.4445692358088821,0.0381952001095524,77.24140625,5,run_2026_04_25,16,34,5,5
2026-04-25 16:34:30+00:00,0.0,0.0358977736643495,77.24140625,5,run_2026_04_25,16,34,5,5
2026-04-25 16:34:45+00:00,0.0,0.0340959635597117,77.1859375,5,run_2026_04_25,16,34,5,5
2026-04-25 16:35:00+00:00,0.0,0.0350929124584292,77.17265625,5,run_2026_04_25,16,35,5,5
2026-04-25 16:35:15+00:00,0.0,0.0356242909355563,77.21328125,5,run_2026_04_25,16,35,5,5
2026-04-25 16:35:30+00:00,0.0,0.0369446105215105,77.21328125,5,run_2026_04_25,16,35,5,5
2026-04-25 16:35:45+00:00,0.0,0.0376945099305513,77.1421875,5,run_2026_04_25,16,35,5,4
2026-04-25 16:36:00+00:00,0.0,0.0375474977619586,77.1875,5,run_2026_04_25,16,36,5,4
2026-04-25 16:36:15+00:00,0.0,0.0375361697087576,77.1875,5,run_2026_04_25,16,36,5,4
2026-04-25 16:36:30+00:00,0.0,0.0366659491642134,77.1875,5,run_2026_04_25,16,36,5,3
2026-04-25 16:36:45+00:00,0.0,0.0345975280903259,76.759765625,4,run_2026_04_25,16,36,5,3
2026-04-25 16:37:00+00:00,0.0,0.0324455494109898,76.759765625,4,run_2026_04_25,16,37,5,2
2026-04-25 16:37:15+00:00,0.0,0.0292350780340861,76.759765625,4,run_2026_04_25,16,37,5,1
2026-04-25 16:37:30+00:00,0.0,0.0203550842519071,78.75520833333333,3,run_2026_04_25,16,37,5,1
2026-04-25 16:37:45+00:00,0.0,0.0142352620216374,78.75520833333333,3,run_2026_04_25,16,37,5,1
2026-04-25 16:38:00+00:00,0.0,0.0142352620216374,78.564453125,2,run_2026_04_25,16,38,5,1
2026-04-25 16:38:15+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,38,5,1
2026-04-25 16:38:30+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,38,5,1
2026-04-25 16:38:45+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,38,5,1
2026-04-25 16:39:00+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,39,5,1
2026-04-25 16:39:15+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,39,5,1
2026-04-25 16:39:30+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,39,5,1
2026-04-25 16:39:45+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,39,5,1
2026-04-25 16:40:00+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,40,5,1
2026-04-25 16:40:15+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,40,5,1
2026-04-25 16:40:30+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,40,5,1
2026-04-25 16:40:45+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,40,5,1
2026-04-25 16:41:00+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,41,5,1
2026-04-25 16:41:15+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,41,5,1
2026-04-25 16:41:30+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,41,5,1
2026-04-25 16:41:45+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,41,5,1
2026-04-25 16:42:00+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,42,5,1
2026-04-25 16:42:15+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,42,5,1
2026-04-25 16:42:30+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,42,5,1
2026-04-25 16:42:45+00:00,0.0,0.0142352620216374,78.564453125,1,run_2026_04_25,16,42,5,1
2026-04-25 16:43:00+00:00,0.0,0.0142352620216374,78.15234375,1,run_2026_04_25,16,43,5,1
2026-04-25 16:43:15+00:00,0.0,0.0142352620216374,78.15234375,1,run_2026_04_25,16,43,5,1
2026-04-25 16:43:30+00:00,0.0,0.0142352620216374,78.15234375,1,run_2026_04_25,16,43,5,1
2026-04-25 16:43:45+00:00,0.0,0.0142352620216374,78.15234375,1,run_2026_04_25,16,43,5,1
2026-04-25 16:44:00+00:00,0.0,0.0142352620216374,78.15234375,1,run_2026_04_25,16,44,5,1
2026-04-26 14:27:00+00:00,0.38816,0.0092475066959921,65.02734375,1,run_2026_04_26_1726,14,27,6,1
2026-04-26 14:27:15+00:00,0.38816,0.0092475066959921,66.35546875,1,run_2026_04_26_1726,14,27,6,1
2026-04-26 14:27:30+00:00,0.38816,0.0111744179585262,67.35546875,1,run_2026_04_26_1726,14,27,6,1
2026-04-26 14:27:45+00:00,0.8574337464651184,0.0171455657444084,67.96875,1,run_2026_04_26_1726,14,27,6,1
2026-04-26 14:28:00+00:00,1.3740365442077564,0.0201161058191295,68.54296875,1,run_2026_04_26_1726,14,28,6,1
2026-04-26 14:28:15+00:00,1.925715734756796,0.030558268190018,68.7109375,1,run_2026_04_26_1726,14,28,6,1
2026-04-26 14:28:30+00:00,2.523861152089295,0.0318783925492775,69.765625,1,run_2026_04_26_1726,14,28,6,1
2026-04-26 14:28:45+00:00,3.0749542311725704,0.0357620731945752,70.55078125,1,run_2026_04_26_1726,14,28,6,2
2026-04-26 14:29:00+00:00,3.589285714285714,0.0370268928571428,71.02734375,1,run_2026_04_26_1726,14,29,6,2
2026-04-26 14:29:15+00:00,4.535714285714286,0.041773375,71.75,1,run_2026_04_26_1726,14,29,6,3
2026-04-26 14:29:30+00:00,6.726347715487721,0.0533641033167009,72.828125,1,run_2026_04_26_1726,14,29,6,3
2026-04-26 14:29:45+00:00,8.316444195960583,0.057835581335756,69.99609375,2,run_2026_04_26_1726,14,29,6,4
2026-04-26 14:30:00+00:00,10.21826606511401,0.0864127254807283,71.796875,2,run_2026_04_26_1726,14,30,6,4
2026-04-26 14:30:15+00:00,11.439352295028836,0.1046510607883367,69.75520833333333,3,run_2026_04_26_1726,14,30,6,4
2026-04-26 14:30:30+00:00,13.868580297146798,0.1380324852897683,70.96875,3,run_2026_04_26_1726,14,30,6,4
2026-04-26 14:30:45+00:00,15.527799507715434,0.1458483301343097,70.47265625,4,run_2026_04_26_1726,14,30,6,5
2026-04-26 14:31:00+00:00,17.638271183041528,0.1659698929008633,71.068359375,4,run_2026_04_26_1726,14,31,6,5
2026-04-26 14:31:15+00:00,19.71501515571426,0.1816440779073346,71.8681640625,4,run_2026_04_26_1726,14,31,6,5
2026-04-26 14:31:30+00:00,22.390821214674585,0.2118241207783548,72.3486328125,4,run_2026_04_26_1726,14,31,6,5
2026-04-26 14:31:45+00:00,23.707522798808277,0.2329957415405724,71.50859375,5,run_2026_04_26_1726,14,31,6,5
2026-04-26 14:32:00+00:00,27.2308586636295,0.2719066282162005,72.13828125,5,run_2026_04_26_1726,14,32,6,5
2026-04-26 14:32:15+00:00,33.26791579109056,0.3147655689947513,73.00390625,5,run_2026_04_26_1726,14,32,6,5
2026-04-26 14:32:30+00:00,40.53406259704816,0.3730005974593489,73.91953125,5,run_2026_04_26_1726,14,32,6,5
2026-04-26 14:32:45+00:00,49.09017767922288,0.4359298349773945,74.88828125,5,run_2026_04_26_1726,14,32,6,5
2026-04-26 14:33:00+00:00,57.082420059569415,0.5115587285830477,74.7265625,5,run_2026_04_26_1726,14,33,6,5
2026-04-26 14:33:15+00:00,67.18029979024354,0.5840746418835835,75.4,5,run_2026_04_26_1726,14,33,6,5
2026-04-26 14:33:30+00:00,74.31538255387397,0.6280710015080861,75.9390625,5,run_2026_04_26_1726,14,33,6,5
2026-04-26 14:33:45+00:00,83.80476013122596,0.6846090183599678,76.25390625,5,run_2026_04_26_1726,14,33,6,5
2026-04-26 14:34:00+00:00,86.93092803123592,0.696765497466398,76.578125,5,run_2026_04_26_1726,14,34,6,5
2026-04-26 14:34:15+00:00,91.88175861941674,0.7596560798197785,77.05234375,5,run_2026_04_26_1726,14,34,6,5
2026-04-26 14:34:30+00:00,89.2437946842453,0.7118976039156425,77.09453125,5,run_2026_04_26_1726,14,34,6,5
2026-04-26 14:34:45+00:00,92.009593228635,0.7351198135668509,77.20078125,5,run_2026_04_26_1726,14,34,6,5
2026-04-26 14:35:00+00:00,88.35452239086322,0.7042772131369675,77.51484375,5,run_2026_04_26_1726,14,35,6,5
2026-04-26 14:35:15+00:00,90.80397838776572,0.7464390818912742,77.59453125,5,run_2026_04_26_1726,14,35,6,5
2026-04-26 14:35:30+00:00,88.97231459799237,0.7774754669283555,77.7296875,5,run_2026_04_26_1726,14,35,6,5
2026-04-26 14:35:45+00:00,91.2877695897729,0.8078943759158116,77.89921875,5,run_2026_04_26_1726,14,35,6,5
2026-04-26 14:36:00+00:00,90.0662249826393,0.7853318209858126,78.0140625,5,run_2026_04_26_1726,14,36,6,5
2026-04-26 14:36:15+00:00,90.23809933850052,0.7348823968315195,78.09609375,5,run_2026_04_26_1726,14,36,6,5
2026-04-26 14:36:30+00:00,90.7580648688939,0.7225700727465924,78.1,5,run_2026_04_26_1726,14,36,6,5
2026-04-26 14:36:45+00:00,87.4267182086338,0.6896810039051093,78.08359375,5,run_2026_04_26_1726,14,36,6,5
